employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,rating,year_x,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,score,pillar_code,year_y
EMP101110,Rani Simanjuntak,779428,4,3,4,6,3,1,3,3,1,63,,2021,31,31,CD,Conscientious-Dominant,ENFJ,85,29,8,3,GDR,2021
EMP101111,Bella Firmansyah,851783,3,2,2,4,5,2,1,1,3,98,3,2021,72,57,,Conscientious-Steadiness,ENTJ,109.5135135,,3,2,GDR,2021
EMP101112,Budi Firmansyah,316948,2,1,1,5,1,1,1,2,1,52,3,2021,55,45,DS,Dominant-Steadiness,ISFJ,96,40,5,4,GDR,2021
EMP101113,Evi Syahputra,182862,3,1,4,2,5,3,3,3,2,30,4,2021,91,66,SD,Steadiness-Dominant,ESTJ,93,35,5,4,GDR,2021
EMP101114,Tania Fauziah,852501,3,1,1,5,3,1,1,1,5,38,3,2021,27,67,IS,Influencer-Steadiness,ENTJ,84,30,10,,GDR,2021
EMP101115,Valdo Putra,996287,2,3,6,6,3,1,3,1,6,34,4,2021,46,54,CS,Conscientious-Steadiness,INTP,90,26,3,4,GDR,2021
EMP101116,Dimas Tri Zulfikar,446942,4,1,4,2,2,1,1,2,1,36,4,2021,77,59,DI,Dominant-Influencer,ENFP,109.5135135,29,2,4,GDR,2021
EMP101117,Rendra Indrawan,719870,3,3,5,4,2,1,3,4,1,57,3,2021,50,20,DS,Dominant-Steadiness,ENFP,109.5135135,,4,3,GDR,2021
EMP101118,Maya Dharma Kurniawan,391229,2,4,4,3,2,3,3,2,3,1,,2021,56,88,DI,Dominant-Influencer,ISFJ,81,28,8,,GDR,2021
EMP101119,Utami Lestari,375473,1,1,1,4,3,1,1,2,3,40,2,2021,82,72,DS,Dominant-Steadiness,INFP,109.5135135,,8,2,GDR,2021
EMP101120,Gita Rahmawati,792016,1,1,2,2,5,3,3,1,3,52,5,2021,69,47,DC,Dominant-Conscientious,INTP,97,15,5,5,GDR,2021
EMP101121,Gita Hasibuan,685201,3,1,5,2,1,1,3,1,1,28,1,2021,60,49,SC,Steadiness-Conscientious,ISFJ,132,35,4,,GDR,2021
EMP101122,Maya Utami,793959,3,1,1,5,3,2,2,1,2,48,2,2021,88,68,,Dominant-Conscientious,INTJ,95,19,5,2,GDR,2021
EMP101123,Dian Kurniawan,810966,2,4,2,6,3,2,1,3,4,50,2,2021,95,64,SI,Steadiness-Influencer,ESFJ,87,23,5,3,GDR,2021
EMP101124,Cahyo Tri Maulida,585533,1,3,1,6,3,3,1,3,6,77,3,2021,80,35,CD,Conscientious-Dominant,ESFP,109.5135135,29,9,,GDR,2021
EMP101125,Nabila Halim,783923,3,4,6,6,2,2,3,2,6,18,,2021,38,60,IS,Influencer-Steadiness,ESTJ,115,27,10,,GDR,2021
EMP101126,Ayunda Jatmiko Zulfikar,345007,2,2,3,3,1,3,2,2,5,61,,2021,63,43,ID,Influencer-Dominant,ISTP,80,28,5,4,GDR,2021
EMP101127,Valdo Hasibuan,852759,4,4,1,3,5,1,3,3,2,48,4,2021,78,84,DI,Dominant-Influencer,ESTJ,94,35,10,3,GDR,2021
EMP101128,Kartika Setiawan,188469,4,3,5,1,1,1,3,2,6,78,3,2021,61,49,DC,Dominant-Conscientious,ISFP,82,40,5,4,GDR,2021
EMP101129,Rendra Purnama,714217,1,2,4,3,5,1,2,2,1,72,4,2021,99,79,IC,Influencer-Conscientious,INFJ,101,27,7,3,GDR,2021
EMP101130,Rifqi Kusuma,406965,2,1,1,6,4,3,3,4,5,24,2,2021,49,40,DS,Dominant-Steadiness,ENTJ,104,36,5,2,GDR,2021
EMP101131,Lestari Candra Nugroho,617499,2,1,3,3,2,3,2,2,1,42,3,2021,67,84,,Conscientious-Steadiness,ISFJ,108,34,9,3,GDR,2021
EMP101132,Umar Pradana,787781,4,1,3,3,5,2,3,1,3,39,1,2021,77,70,CI,Conscientious-Influencer,ESTJ,112,32,4,1,GDR,2021
EMP101133,Rendra Subekti,726724,4,2,5,2,1,3,1,2,1,62,4,2021,90,50,CI,Conscientious-Influencer,INTJ,108,33,5,,GDR,2021
EMP101134,Kurnia Dharma Putra,373876,2,3,6,3,3,1,1,4,3,96,4,2021,22,80,DI,Dominant-Influencer,INFP,109,31,3,4,GDR,2021
EMP101135,Adit Rohman,237031,4,2,2,5,5,3,3,3,1,28,5,2021,25,40,DS,Dominant-Steadiness,,116,37,3,0,GDR,2021
EMP101136,Arif Saputra Halim,482588,4,1,1,6,4,1,1,3,2,55,3,2021,30,57,DC,Dominant-Conscientious,ISTJ,116,33,1,3,GDR,2021
EMP101137,Nabila Putra,798738,3,1,2,4,2,3,3,4,1,25,5,2021,70,75,DS,Dominant-Steadiness,ESTJ,109.5135135,,7,5,GDR,2021
EMP101138,Rizka Kusuma,232522,4,1,6,3,1,3,3,1,4,39,3,2021,25,57,IS,Influencer-Steadiness,ISFP,137,25,3,3,GDR,2021
EMP101139,Rendra Gunawan,158180,1,2,5,4,3,1,3,4,3,65,4,2021,44,28,CI,Conscientious-Influencer,ENFJ,109.5135135,,7,,GDR,2021
EMP101140,Wahyu Nabila Purnama,814462,3,2,2,1,5,1,2,2,6,61,2,2021,53,56,SI,Steadiness-Influencer,ENFJ,128,16,8,1,GDR,2021
EMP101141,Dwi Hartanto,381939,1,3,3,1,1,3,1,3,3,95,5,2021,66,43,ID,Influencer-Dominant,ISFJ,109.5135135,26,7,5,GDR,2021
EMP101142,Rani Kusuma Putra,163215,4,1,1,6,3,3,3,2,1,76,2,2021,36,57,SI,Steadiness-Influencer,ENFP,113,22,1,2,GDR,2021
EMP101143,Ayunda Purnama,415143,3,2,5,1,2,3,3,1,2,65,3,2021,42,81,DC,Dominant-Conscientious,ESTP,127,38,3,3,GDR,2021
EMP101144,Rifqi Maulida,852503,3,2,1,2,5,3,2,3,6,37,3,2021,94,64,SD,Steadiness-Dominant,ENFJ,93,31,4,3,GDR,2021
EMP101145,Yoga Adi Halim,998773,3,4,1,5,2,1,3,3,5,46,2,2021,99,40,DC,Dominant-Conscientious,ISFP,90,35,8,3,GDR,2021
EMP101146,Ayu Suharto,900824,4,1,1,4,3,1,1,4,6,37,3,2021,48,46,IC,Influencer-Conscientious,ISTP,109.5135135,,9,3,GDR,2021
EMP101147,Anisa Kusuma,996039,2,1,4,6,2,3,1,2,6,70,4,2021,28,20,CD,Conscientious-Dominant,ISTP,111,35,8,4,GDR,2021
EMP101148,Ahmad Hartanto,139833,1,2,5,3,4,2,2,3,3,81,2,2021,20,49,DS,Dominant-Steadiness,,137,34,2,1,GDR,2021
EMP101149,Utami Zulfikar Siregar,750675,2,4,1,1,5,2,3,2,3,46,4,2021,90,93,SC,Steadiness-Conscientious,INTJ,83,20,9,4,GDR,2021
EMP101150,Wahyu Pramudita Indrawan,311789,2,1,3,6,4,2,3,3,3,56,4,2021,76,53,CI,Conscientious-Influencer,ENTP,118,39,1,4,GDR,2021
EMP101151,Dwi Adi Wijaya,220434,3,1,4,2,5,1,1,1,1,28,2,2021,49,94,CI,Conscientious-Influencer,ISTP,86,22,9,2,GDR,2021
EMP101152,Dewi Nabila Hasibuan,615852,1,1,1,4,3,1,2,1,1,74,1,2021,29,21,SI,Steadiness-Influencer,ENFP,109.5135135,,8,1,GDR,2021
EMP101153,Ayunda Siregar,555882,1,2,2,2,1,2,1,4,5,112,3,2021,40,32,,Conscientious-Dominant,INTJ,91,34,5,3,GDR,2021
EMP101154,Gita Aji Simanjuntak,375738,3,2,6,6,2,2,1,4,1,78,2,2021,49,75,SC,Steadiness-Conscientious,ISFP,116,41,2,2,GDR,2021
EMP101155,Rizki Baskara Permadi,292332,4,3,2,4,2,2,1,2,6,128,4,2021,56,22,CD,Conscientious-Dominant,ESFP,109.5135135,,1,4,GDR,2021
EMP101156,Adi Halim,465053,2,3,4,1,3,3,1,3,1,55,2,2021,100,63,IC,Influencer-Conscientious,ESTJ,109.5135135,25,3,2,GDR,2021
EMP101157,Galih Iqbal Pradana,191007,4,1,1,2,3,2,2,1,3,61,1,2021,48,69,SC,Steadiness-Conscientious,ENTJ,108,32,1,1,GDR,2021
EMP101158,Putri Saputra Sinaga,217650,2,4,2,3,4,2,1,4,3,56,3,2021,34,50,DS,Dominant-Steadiness,ENTP,127,30,8,3,GDR,2021
EMP101159,Vania Maulana,265389,1,1,3,1,4,1,3,3,1,111,4,2021,92,66,SC,Steadiness-Conscientious,INTP,111,25,5,5,GDR,2021
EMP101160,Oka Lestari Wijaya,825453,3,4,3,4,1,2,1,4,2,52,3,2021,78,31,CI,Conscientious-Influencer,ENTP,109.5135135,,2,4,GDR,2021
EMP101161,Fajar Ramadhan,776343,2,2,3,2,2,3,1,3,6,1,,2021,26,28,DC,Dominant-Conscientious,,87,30,10,,GDR,2021
EMP101162,Hadi Lestari,362076,1,3,3,6,1,3,2,2,4,61,1,2021,39,59,DS,Dominant-Steadiness,ESFP,86,21,5,1,GDR,2021
EMP101163,Maya Suharto,589918,1,2,3,2,1,1,3,2,3,32,3,2021,26,38,SC,Steadiness-Conscientious,ESFJ,99,31,8,3,GDR,2021
EMP101164,Nabila Subekti,612413,2,4,2,5,3,1,3,2,6,89,3,2021,34,68,CD,Conscientious-Dominant,ESTP,104,13,7,,GDR,2021
EMP101165,Kartika Iqbal Gunawan,660208,4,4,3,3,3,3,1,3,3,21,,2021,37,82,SC,Steadiness-Conscientious,ENTJ,83,29,3,,GDR,2021
EMP101166,Utami Qolbi Halim,342257,4,3,3,1,5,3,1,4,5,71,3,2021,47,60,SC,Steadiness-Conscientious,ESFJ,106,33,9,4,GDR,2021
EMP101167,Rama Utami,659007,4,2,3,6,4,2,2,3,2,44,4,2021,27,48,IS,Influencer-Steadiness,ENTP,86,30,2,4,GDR,2021
EMP101168,Oka Permadi,161330,3,1,4,2,3,3,2,3,5,24,,2021,26,92,,Conscientious-Dominant,ENFJ,134,29,8,2,GDR,2021
EMP101169,Anisa Wijaya Maulana,320601,2,2,1,1,5,2,1,2,4,73,4,2021,78,41,SD,Steadiness-Dominant,ISFJ,89,31,8,3,GDR,2021
EMP101170,Dewi Jatmiko Indrawan,928249,2,4,2,2,3,1,1,3,5,19,,2021,58,67,SC,Steadiness-Conscientious,ENFJ,127,31,7,,GDR,2021
EMP101171,Maya Baskara Suharto,904432,3,2,4,5,4,3,3,2,3,74,5,2021,84,84,SC,Steadiness-Conscientious,ENFP,109.5135135,30,5,5,GDR,2021
EMP101172,Arif Purnama,991633,2,3,2,4,3,3,1,4,4,81,2,2021,20,39,ID,Influencer-Dominant,ESFP,109.5135135,,7,1,GDR,2021
EMP101173,Rizki Dharma Rahmawati,892411,3,2,2,2,4,3,2,2,3,58,4,2021,91,82,DS,Dominant-Steadiness,INFJ,81,20,10,,GDR,2021
EMP101174,Yoga Saputra Mahendra,645748,2,2,5,4,3,2,2,3,1,53,2,2021,45,50,IS,Influencer-Steadiness,ENFP,109.5135135,,7,3,GDR,2021
EMP101175,Anisa Yulianto,451140,2,4,5,1,5,1,2,3,6,56,4,2021,36,83,CS,Conscientious-Steadiness,INFJ,80,40,8,3,GDR,2021
EMP101176,Dimas Tri Pratama,360330,3,1,4,1,3,2,1,1,4,75,3,2021,25,96,DS,Dominant-Steadiness,INFP,117,25,8,,GDR,2021
EMP101177,Mahendra Siregar,580158,2,1,1,4,4,3,2,4,1,82,3,2021,23,40,SI,Steadiness-Influencer,INFJ,109.5135135,,10,,GDR,2021
EMP101178,Galih Rahmawati,911718,4,3,1,5,3,3,2,3,6,106,1,2021,73,54,SC,Steadiness-Conscientious,INFJ,84,15,5,1,GDR,2021
EMP101179,Rani Jatmiko Indrawan,638523,1,3,6,5,4,2,3,1,6,76,2,2021,82,25,ID,Influencer-Dominant,ISTJ,117,30,7,2,GDR,2021
EMP101180,Hana Suharto,368968,4,2,6,4,4,3,1,4,5,29,5,2021,85,57,IC,Influencer-Conscientious,ISFP,109.5135135,,2,4,GDR,2021
EMP101181,Putri Ananda,206791,2,1,3,1,5,2,3,1,2,34,4,2021,43,76,SD,Steadiness-Dominant,INTP,104,20,8,4,GDR,2021
EMP101182,Valdo Zulfikar Santoso,714731,1,3,1,6,2,1,2,3,3,11,,2021,55,35,CI,Conscientious-Influencer,ESFP,115,29,2,,GDR,2021
EMP101183,Gita Adi Wibowo,628069,3,1,3,2,5,2,2,2,6,86,2,2021,38,91,,Steadiness-Influencer,ENTP,118,36,10,2,GDR,2021
EMP101184,Mahendra Dharma Yulianto,141920,3,4,2,2,4,2,2,3,3,62,,2021,52,31,DI,Dominant-Influencer,ISTP,122,37,10,1,GDR,2021
EMP101185,Wahyu Utami,699212,4,3,3,1,1,1,1,3,1,23,,2021,22,35,CI,Conscientious-Influencer,ISFJ,115,31,8,,GDR,2021
EMP101186,Citra Halim Wijaya,233129,2,1,1,2,4,2,2,3,6,21,,2021,100,85,DS,Dominant-Steadiness,ESFJ,110,20,9,,GDR,2021
EMP101187,Prasetyo Ananda,473323,2,1,2,1,4,2,3,3,5,45,2,2021,74,67,SC,Steadiness-Conscientious,ISTP,110,33,2,2,GDR,2021
EMP101188,Julia Utami,707058,3,1,4,4,1,1,1,2,3,54,3,2021,23,67,CI,Conscientious-Influencer,INFP,109.5135135,,3,3,GDR,2021
EMP101189,Prasetyo Pradana,931299,4,4,6,1,1,2,2,1,5,46,3,2021,78,31,,Influencer-Dominant,ESFP,134,31,8,3,GDR,2021
EMP101190,Kurnia Dharma Kurniawan,378022,1,2,2,2,3,2,2,3,5,9,,2021,67,87,SD,Steadiness-Dominant,ENFJ,87,35,2,,GDR,2021
EMP101191,Wulan Nugroho,371567,3,3,4,2,2,2,3,3,6,21,,2021,30,30,,Conscientious-Influencer,ISTJ,140,25,10,,GDR,2021
EMP101192,Galih Aji Permadi,266196,2,1,5,3,4,3,2,1,2,46,1,2021,35,21,DS,Dominant-Steadiness,ENFP,114,26,10,1,GDR,2021
EMP101193,Dwi Utama Handayani,464141,1,1,3,5,1,1,3,1,2,55,3,2021,59,86,DS,Dominant-Steadiness,ENTJ,103,31,6,4,GDR,2021
EMP101194,Prasetyo Candra Subekti,465002,4,3,4,2,2,2,3,1,6,37,4,2021,28,77,,Steadiness-Dominant,,105,30,1,3,GDR,2021
EMP101195,Hana Aji Setiawan,299626,2,3,3,4,4,2,3,4,6,10,,2021,67,74,CI,Conscientious-Influencer,ENFP,109.5135135,,7,,GDR,2021
EMP101196,Satya Firmansyah,985085,2,4,3,2,2,3,3,2,3,0,,2021,44,89,SI,Steadiness-Influencer,,90,37,3,,GDR,2021
EMP101197,Cahyo Pamungkas,178707,4,2,2,5,4,3,2,1,1,55,3,2021,67,60,IS,Influencer-Steadiness,INFJ,89,25,1,3,GDR,2021
EMP101198,Nadia Pratomo,303735,1,1,6,2,4,2,1,2,5,39,3,2021,53,55,,Dominant-Influencer,ENTP,82,30,8,4,GDR,2021
EMP101199,Umar Rachman Hidayat,997320,3,3,1,6,2,1,1,3,5,26,1,2021,73,82,DI,Dominant-Influencer,ENFP,109,30,8,1,GDR,2021
EMP101200,Anisa Ridwan,810873,2,2,3,2,1,3,3,4,5,68,3,2021,59,51,SC,Steadiness-Conscientious,ISFP,119,35,3,,GDR,2021
EMP101201,Valdo Sinaga,426674,3,2,3,5,3,1,1,2,4,43,3,2021,56,95,CI,Conscientious-Influencer,ENFJ,120,32,5,,GDR,2021
EMP101202,Valdo Utami,940810,4,2,3,4,4,1,1,1,2,15,,2021,75,55,DC,Dominant-Conscientious,ESFJ,109.5135135,,7,,GDR,2021
EMP101203,Dwi Lestari,829065,4,2,5,3,5,2,3,1,3,84,1,2021,39,22,CD,Conscientious-Dominant,INTP,88,30,9,,GDR,2021
EMP101204,Kartika Nugroho,540300,2,1,3,4,4,2,2,2,5,96,4,2021,98,52,DC,Dominant-Conscientious,ENFJ,109.5135135,,1,,GDR,2021
EMP101205,Nurlita Qolbi Tamba,590638,4,2,3,4,1,2,2,2,1,27,3,2021,99,24,SD,Steadiness-Dominant,ENTJ,109.5135135,,7,3,GDR,2021
EMP101206,Utami Siregar,945451,3,1,2,4,4,1,2,2,1,58,3,2021,54,70,DI,Dominant-Influencer,ENFJ,109.5135135,,10,2,GDR,2021
EMP101207,Adi Salsabila,241402,1,3,3,5,3,2,1,2,6,47,,2021,77,59,SD,Steadiness-Dominant,,130,33,10,5,GDR,2021
EMP101208,Dimas Siregar,713613,1,1,1,5,5,2,1,1,5,92,3,2021,67,85,CI,Conscientious-Influencer,ISTJ,109.5135135,27,4,3,GDR,2021
EMP101209,Zaki Indrawan,555197,3,2,4,2,3,2,1,4,6,22,,2021,62,28,IC,Influencer-Conscientious,INFJ,127,26,7,,GDR,2021
EMP101210,Luthfi Lestari Rahmawati,886056,1,3,3,2,2,1,3,1,3,72,3,2021,67,87,CD,Conscientious-Dominant,ISTJ,103,25,1,3,GDR,2021
EMP101211,Valdo Ananda,859454,4,1,1,1,2,3,2,3,5,92,3,2021,94,62,DI,Dominant-Influencer,ENTJ,137,27,1,3,GDR,2021
EMP101212,Galih Suharto,238106,1,1,6,2,3,3,2,3,2,63,5,2021,71,64,SC,Steadiness-Conscientious,ESFJ,136,39,10,5,GDR,2021
EMP101213,Bayu Erlangga Hidayat,292489,2,3,5,6,5,3,1,4,3,85,4,2021,97,80,DI,Dominant-Influencer,INTP,110,28,6,3,GDR,2021
EMP101214,Intan Ridwan,682167,2,1,5,6,2,3,3,3,5,36,3,2021,53,56,,Dominant-Influencer,INTJ,107,19,10,3,GDR,2021
EMP101215,Ayu Kusuma,455669,4,4,1,2,1,2,3,3,4,58,3,2021,96,80,DC,Dominant-Conscientious,ESFP,102,24,8,4,GDR,2021
EMP101216,Galih Candra Ridwan,471701,4,2,6,2,5,1,1,2,1,32,5,2021,96,55,SI,Steadiness-Influencer,ISFJ,111,30,8,5,GDR,2021
EMP101217,Luthfi Lestari Kusuma,852720,2,3,4,6,4,3,2,3,5,59,4,2021,88,27,IS,Influencer-Steadiness,ISFJ,104,26,9,3,GDR,2021
EMP101218,Dian Gunawan,834704,3,2,5,1,1,3,3,2,6,46,2,2021,84,67,IS,Influencer-Steadiness,ISTJ,104,27,8,2,GDR,2021
EMP101219,Dinda Lestari Setiawan,239907,2,4,3,1,3,3,2,1,5,62,3,2021,61,33,SD,Steadiness-Dominant,ESTP,139,31,7,3,GDR,2021
EMP101220,Hadi Pramudita Saputra,908418,1,3,2,2,1,1,2,1,5,65,3,2021,31,95,CI,Conscientious-Influencer,ENTJ,109.5135135,22,2,4,GDR,2021
EMP101221,Bayu Adi Handayani,831482,1,2,6,5,5,3,3,3,3,40,5,2021,66,72,IC,Influencer-Conscientious,ESFP,104,31,5,5,GDR,2021
EMP101222,Sari Rahmawati,668984,4,1,5,3,3,3,3,2,5,75,3,2021,63,68,DS,Dominant-Steadiness,ESTP,100,21,1,4,GDR,2021
EMP101223,Dimas Situmorang,170570,3,4,4,1,5,1,3,4,2,22,,2021,68,51,SC,Steadiness-Conscientious,INFP,131,28,10,,GDR,2021
EMP101224,Rizka Indrawan,866423,3,3,5,2,2,3,2,1,4,34,5,2021,86,88,SC,Steadiness-Conscientious,INTP,106,25,4,5,GDR,2021
EMP101225,Zahra Hidayat,150409,2,4,4,1,4,3,2,3,6,78,5,2021,84,62,CD,Conscientious-Dominant,ESTJ,97,27,9,5,GDR,2021
EMP101226,Yoga Erlangga Mahendra,405193,2,1,1,6,2,1,1,3,2,59,4,2021,74,55,CI,Conscientious-Influencer,ENFP,121,34,9,4,GDR,2021
EMP101227,Fitri Dharma Ramadhan,947246,1,1,2,5,3,2,3,3,3,41,2,2021,36,25,CD,Conscientious-Dominant,ISTP,109.5135135,20,8,1,GDR,2021
EMP101228,Satya Qolbi Anggara,119101,3,3,4,6,1,3,3,3,2,89,2,2021,98,43,CD,Conscientious-Dominant,ISFP,109.5135135,33,10,2,GDR,2021
EMP101229,Ayu Putra,475294,1,3,4,6,5,3,1,2,2,61,5,2021,71,25,DC,Dominant-Conscientious,ENFP,125,34,9,5,GDR,2021
EMP101230,Luthfi Handayani,646313,4,4,6,2,3,3,1,1,3,26,4,2021,30,37,CI,Conscientious-Influencer,INFJ,136,25,3,4,GDR,2021
EMP101231,Sari Tri Wibowo,249750,4,3,6,2,1,1,2,1,1,66,4,2021,77,46,ID,Influencer-Dominant,ENTP,89,26,6,4,GDR,2021
EMP101232,Adi Rohman,260055,1,2,4,6,1,3,1,1,3,40,4,2021,87,59,,Dominant-Conscientious,ESFJ,94,25,7,4,GDR,2021
EMP101233,Kurnia Tri Pratomo,845798,3,4,1,4,4,2,2,3,5,56,3,2021,38,46,DC,Dominant-Conscientious,INTP,109.5135135,,5,,GDR,2021
EMP101234,Luthfi Ananda,818082,2,2,3,3,2,3,2,3,3,66,2,2021,86,54,SC,Steadiness-Conscientious,ISFP,125,42,8,1,GDR,2021
EMP101235,Cahyo Ganesha Situmorang,932366,2,4,6,4,2,2,1,2,3,15,,2021,48,99,IS,Influencer-Steadiness,ISTJ,109.5135135,,5,,GDR,2021
EMP101236,Novi Baskara Fauziah,722158,4,3,2,5,4,3,3,3,6,16,,2021,99,69,DS,Dominant-Steadiness,ENFP,116,36,6,,GDR,2021
EMP101237,Zahra Ridwan,301932,2,1,6,6,4,3,2,3,4,61,4,2021,80,30,DI,Dominant-Influencer,ENFP,85,31,10,3,GDR,2021
EMP101238,Rani Yulianto,157183,1,1,1,4,2,1,2,4,2,0,,2021,65,41,SC,Steadiness-Conscientious,INFP,109.5135135,,5,,GDR,2021
EMP101239,Bella Qolbi Simanjuntak,449746,4,4,4,3,1,2,3,2,1,37,2,2021,93,55,SI,Steadiness-Influencer,ESTJ,114,28,3,2,GDR,2021
EMP101240,Rifqi Nabila Nugroho,739286,1,2,4,3,3,2,1,2,3,26,4,2021,95,95,IC,Influencer-Conscientious,INTJ,96,34,2,3,GDR,2021
EMP101241,Mahendra Wijaya,604327,2,1,5,3,4,1,3,4,1,48,3,2021,26,24,,Influencer-Steadiness,INFP,83,23,10,4,GDR,2021
EMP101242,Sari Saputra Tamba,342822,2,4,6,3,5,2,3,2,4,92,,2021,55,66,CD,Conscientious-Dominant,ENFP,139,31,3,3,GDR,2021
EMP101243,Nugroho Setiawan,443039,3,4,2,4,2,1,2,1,3,54,,2021,31,89,CI,Conscientious-Influencer,ESFP,109.5135135,,9,,GDR,2021
EMP101244,Evi Indrawan,615430,4,1,5,2,2,1,2,2,5,29,3,2021,61,61,SD,Steadiness-Dominant,INFJ,81,31,8,3,GDR,2021
EMP101245,Fitri Salsabila,106535,4,1,4,1,1,1,1,2,4,89,3,2021,79,84,SI,Steadiness-Influencer,INFJ,109.5135135,16,2,3,GDR,2021
EMP101246,Joko Pradana,838477,2,2,1,6,3,2,1,1,2,67,3,2021,78,52,DI,Dominant-Influencer,INTP,133,36,6,3,GDR,2021
EMP101247,Iman Syahputra,235296,4,3,3,6,5,2,2,3,3,35,3,2021,60,66,SI,Steadiness-Influencer,enfp,81,32,9,3,GDR,2021
EMP101248,Cahyo Lestari,215777,3,2,3,3,1,1,1,4,3,85,4,2021,47,95,SD,Steadiness-Dominant,ESTJ,115,25,7,4,GDR,2021
EMP101249,Nurlita Erlangga Maulida,961789,3,4,2,3,2,2,3,3,2,49,1,2021,66,31,DI,Dominant-Influencer,ENFP,125,21,10,,GDR,2021
EMP101250,Iman Wijaya,557794,4,4,2,3,2,2,1,1,3,69,4,2021,71,40,CI,Conscientious-Influencer,ENFP,116,27,7,5,GDR,2021
EMP101251,Adit Pratama,830554,2,3,2,2,1,2,3,3,3,16,,2021,88,33,DS,Dominant-Steadiness,ISFP,109.5135135,21,1,,GDR,2021
EMP101252,Vania Ginting,908459,3,2,5,3,5,1,3,3,4,47,1,2021,75,34,SI,Steadiness-Influencer,ESFJ,81,23,6,1,GDR,2021
EMP101253,Maya Baskara Ananda,683070,3,2,5,6,3,2,3,3,5,28,2,2021,77,80,ID,Influencer-Dominant,INTP,137,23,2,2,GDR,2021
EMP101254,Luthfi Qolbi Sinaga,575107,1,2,1,3,3,2,2,4,1,57,1,2021,59,70,CS,Conscientious-Steadiness,INTP,99,28,2,,GDR,2021
EMP101255,Gita Handayani,117348,1,1,3,4,4,1,2,1,6,24,4,2021,94,73,SC,Steadiness-Conscientious,ISFJ,109.5135135,,5,3,GDR,2021
EMP101256,Ayu Pratama,824113,1,4,6,4,5,1,1,1,6,47,3,2021,96,86,DC,Dominant-Conscientious,ENTJ,109.5135135,,7,3,GDR,2021
EMP101257,Rifqi Erlangga Pradana,681974,4,2,3,5,1,2,1,3,5,62,1,2021,35,28,,Dominant-Conscientious,ESTP,127,28,3,1,GDR,2021
EMP101258,Cahyo Utami,359334,1,1,3,6,4,3,2,1,2,48,,2021,56,77,SI,Steadiness-Influencer,INFP,81,34,7,2,GDR,2021
EMP101259,Rafa Qolbi Indrawan,499021,3,1,2,1,4,3,3,4,1,29,3,2021,95,89,CD,Conscientious-Dominant,,130,22,3,3,GDR,2021
EMP101260,Satya Lestari,301230,2,2,3,4,3,1,3,3,5,78,3,2021,93,97,DI,Dominant-Influencer,ESTJ,109.5135135,,3,3,GDR,2021
EMP101261,Bayu Rachman Pratomo,156534,2,4,2,3,3,1,2,1,4,3,,2021,38,67,IC,Influencer-Conscientious,ENTJ,109.5135135,28,6,,GDR,2021
EMP101262,Ari Baskara Yulianto,535735,4,3,6,4,2,2,1,4,3,39,3,2021,26,31,CI,Conscientious-Influencer,ENFP,109.5135135,,4,2,GDR,2021
EMP101263,Intan Purnama,441536,4,3,5,4,4,3,2,2,4,20,,2021,65,87,DC,Dominant-Conscientious,ESFJ,109.5135135,,7,,GDR,2021
EMP101264,Luthfi Pramudita Simanjuntak,956623,3,2,2,6,4,3,2,1,5,52,5,2021,24,26,IS,Influencer-Steadiness,,95,22,5,5,GDR,2021
EMP101265,Umar Utami,321163,1,4,6,5,1,3,2,2,5,58,4,2021,39,71,CI,Conscientious-Influencer,ENFP,109.5135135,24,4,,GDR,2021
EMP101266,Joko Zulfikar Ginting,358678,2,3,5,1,4,2,3,4,4,58,3,2021,47,58,,Dominant-Steadiness,INTJ,95,31,9,2,GDR,2021
EMP101267,Rani Herlambang,329243,1,4,1,3,4,2,1,3,6,101,3,2021,90,38,SD,Steadiness-Dominant,INFJ,98,27,1,3,GDR,2021
EMP101268,Rani Lestari,946433,1,3,4,4,2,2,3,1,2,96,2,2021,72,83,SI,Steadiness-Influencer,ESTP,109.5135135,,4,,GDR,2021
EMP101269,Rizky Jatmiko Herlambang,566312,2,1,2,6,5,2,1,3,4,61,,2021,26,35,IC,Influencer-Conscientious,ISTP,109,21,1,,GDR,2021
EMP101270,Novi Permadi,976457,4,4,5,3,4,1,3,1,2,18,,2021,78,67,SD,Steadiness-Dominant,ESFJ,109,29,9,,GDR,2021
EMP101271,Nabila Adi Ananda,377278,4,3,5,6,3,2,2,2,3,32,3,2021,45,92,IS,Influencer-Steadiness,INFP,137,33,2,3,GDR,2021
EMP101272,Utami Baskara Lukman,530143,2,2,6,1,2,2,3,3,6,27,1,2021,87,72,CS,Conscientious-Steadiness,ESFP,132,36,4,1,GDR,2021
EMP101273,Bella Fadillah Fauziah,835166,1,4,6,1,1,2,2,3,1,53,4,2021,60,29,SC,Steadiness-Conscientious,,109.5135135,22,6,4,GDR,2021
EMP101274,Maya Nabila Ridwan,630167,2,4,6,2,1,2,2,4,3,49,4,2021,40,89,DI,Dominant-Influencer,INTP,122,28,8,,GDR,2021
EMP101275,Wulan Mahardika Salsabila,849030,1,4,6,2,3,2,2,4,4,134,4,2021,54,88,CI,Conscientious-Influencer,,125,11,3,3,GDR,2021
